HEP Code,HEP Name,Year,State,Cohort,Program,Amount
1034,Murdoch University,2013,WA,IRU,IPRS,"265,892 "
1034,Murdoch University,2013,WA,IRU,RIBG,"1,328,652 "
1034,Murdoch University,2013,WA,IRU,RTS,"8,481,325 "
1034,Murdoch University,2013,WA,IRU,JRE,"5,202,582 "
1034,Murdoch University,2013,WA,IRU,SRE,"1,245,621 "
3042,Queensland University of Technology,2013,QLD,non-aligned,APA,"7,720,981 "
3042,Queensland University of Technology,2013,QLD,non-aligned,IPRS,"651,538 "
3042,Queensland University of Technology,2013,QLD,non-aligned,RIBG,"3,370,204 "
3042,Queensland University of Technology,2013,QLD,non-aligned,RTS,"18,734,018 "
3042,Queensland University of Technology,2013,QLD,non-aligned,JRE,"8,917,011 "
3042,Queensland University of Technology,2013,QLD,non-aligned,SRE,"2,362,689 "
3034,Royal Melbourne Institute of Technology,2013,VIC,ATN,APA,"4,835,781 "
3034,Royal Melbourne Institute of Technology,2013,VIC,ATN,IPRS,"409,495 "
3034,Royal Melbourne Institute of Technology,2013,VIC,ATN,RIBG,"1,887,048 "
3034,Royal Melbourne Institute of Technology,2013,VIC,ATN,RTS,"13,511,669 "
3034,Royal Melbourne Institute of Technology,2013,VIC,ATN,JRE,"6,190,061 "
3034,Royal Melbourne Institute of Technology,2013,VIC,ATN,SRE,"1,601,525 "
3038,Southern Cross University,2013,NSW,RUN,APA,"1,580,415 "
3038,Southern Cross University,2013,NSW,RUN,IPRS,"132,946 "
3038,Southern Cross University,2013,NSW,RUN,RIBG,"465,611 "
3038,Southern Cross University,2013,NSW,RUN,RTS,"3,584,562 "
3038,Southern Cross University,2013,NSW,RUN,JRE,"1,553,398 "
3038,Southern Cross University,2013,NSW,RUN,SRE,"728,509 "
2177,Swinburne University of Technology,2013,VIC,non-aligned,APA,"2,623,770 "
2177,Swinburne University of Technology,2013,VIC,non-aligned,IPRS,"199,419 "
2177,Swinburne University of Technology,2013,VIC,non-aligned,RIBG,"1,481,790 "
2177,Swinburne University of Technology,2013,VIC,non-aligned,RTS,"7,303,012 "
2177,Swinburne University of Technology,2013,VIC,non-aligned,JRE,"2,895,596 "
2177,Swinburne University of Technology,2013,VIC,non-aligned,SRE,"1,294,107 "
3033,The Australian National University,2013,ACT,Go8,APA,"13,906,726 "
3033,The Australian National University,2013,ACT,Go8,IPRS,"1,186,367 "
3033,The Australian National University,2013,ACT,Go8,RIBG,"13,550,747 "
3033,The Australian National University,2013,ACT,Go8,RTS,"35,799,189 "
3033,The Australian National University,2013,ACT,Go8,JRE,"19,877,705 "
3033,The Australian National University,2013,ACT,Go8,SRE,"11,396,733 "
3010,The University of Adelaide,2013,SA,Go8,APA,"11,588,493 "
3010,The University of Adelaide,2013,SA,Go8,IPRS,"997,096 "
3010,The University of Adelaide,2013,SA,Go8,RIBG,"13,550,437 "
3010,The University of Adelaide,2013,SA,Go8,RTS,"31,504,786 "
3010,The University of Adelaide,2013,SA,Go8,JRE,"14,881,228 "
3010,The University of Adelaide,2013,SA,Go8,SRE,"9,194,408 "
3036,The University of Melbourne,2013,VIC,Go8,APA,"27,681,028 "
3036,The University of Melbourne,2013,VIC,Go8,IPRS,"2,352,437 "
3036,The University of Melbourne,2013,VIC,Go8,RIBG,"29,530,815 "
3036,The University of Melbourne,2013,VIC,Go8,RTS,"72,824,435 "
3036,The University of Melbourne,2013,VIC,Go8,JRE,"34,080,079 "
3036,The University of Melbourne,2013,VIC,Go8,SRE,"22,780,954 "
3044,The University of Notre Dame Australia,2013,WA,non-aligned,APA,"201,029 "
3044,The University of Notre Dame Australia,2013,WA,non-aligned,IPRS,"66,473 "
3044,The University of Notre Dame Australia,2013,WA,non-aligned,RIBG,"50,106 "
3044,The University of Notre Dame Australia,2013,WA,non-aligned,RTS,"407,076 "
3044,The University of Notre Dame Australia,2013,WA,non-aligned,JRE,"240,706 "
3044,The University of Notre Dame Australia,2013,WA,non-aligned,SRE,"86,990 "
3019,The University of Queensland,2013,QLD,Go8,APA,"22,850,229 "
3019,The University of Queensland,2013,QLD,Go8,IPRS,"1,924,675 "
3019,The University of Queensland,2013,QLD,Go8,RIBG,"24,951,068 "
3019,The University of Queensland,2013,QLD,Go8,RTS,"60,064,928 "
3019,The University of Queensland,2013,QLD,Go8,JRE,"28,204,249 "
3019,The University of Queensland,2013,QLD,Go8,SRE,"19,784,617 "
3040,The University of Sydney,2013,NSW,Go8,APA,"25,884,577 "
3040,The University of Sydney,2013,NSW,Go8,IPRS,"2,188,030 "
3040,The University of Sydney,2013,NSW,Go8,RIBG,"27,479,790 "
3040,The University of Sydney,2013,NSW,Go8,RTS,"68,052,330 "
3040,The University of Sydney,2013,NSW,Go8,JRE,"32,210,468 "
3040,The University of Sydney,2013,NSW,Go8,SRE,"21,508,217 "
1055,The University of Western Australia,2013,WA,Go8,APA,"12,407,990 "
1055,The University of Western Australia,2013,WA,Go8,IPRS,"1,026,020 "
1055,The University of Western Australia,2013,WA,Go8,RIBG,"13,992,516 "
1055,The University of Western Australia,2013,WA,Go8,RTS,"33,434,262 "
1055,The University of Western Australia,2013,WA,Go8,JRE,"16,142,340 "
1055,The University of Western Australia,2013,WA,Go8,SRE,"10,383,320 "
2241,University of Canberra,2013,ACT,IRU,APA,"1,342,674 "
2241,University of Canberra,2013,ACT,IRU,IPRS,"117,216 "
2241,University of Canberra,2013,ACT,IRU,RIBG,"380,951 "
2241,University of Canberra,2013,ACT,IRU,RTS,"3,074,906 "
2241,University of Canberra,2013,ACT,IRU,JRE,"2,239,536 "
2241,University of Canberra,2013,ACT,IRU,SRE,"661,379 "
4331,University of Divinity,2013,VIC,non-aligned,APA,"447,183 "
4331,University of Divinity,2013,VIC,non-aligned,IPRS,"66,473 "
4331,University of Divinity,2013,VIC,non-aligned,RTS,"752,211 "
4331,University of Divinity,2013,VIC,non-aligned,JRE,"327,139 "
3039,University of New England,2013,NSW,RUN,APA,"2,557,476 "
3039,University of New England,2013,NSW,RUN,IPRS,"212,612 "
3039,University of New England,2013,NSW,RUN,RIBG,"808,809 "
3039,University of New England,2013,NSW,RUN,RTS,"6,887,288 "
3039,University of New England,2013,NSW,RUN,JRE,"2,886,161 "
3039,University of New England,2013,NSW,RUN,SRE,"877,296 "
3013,University of New South Wales,2013,NSW,Go8,APA,"22,890,209 "
3013,University of New South Wales,2013,NSW,Go8,IPRS,"1,933,301 "
3013,University of New South Wales,2013,NSW,Go8,RIBG,"19,906,517 "
3013,University of New South Wales,2013,NSW,Go8,RTS,"62,198,669 "
3013,University of New South Wales,2013,NSW,Go8,JRE,"30,217,293 "
3013,University of New South Wales,2013,NSW,Go8,SRE,"15,147,944 "
3014,University of Newcastle,2013,NSW,ATN,APA,"5,918,530 "
3014,University of Newcastle,2013,NSW,ATN,IPRS,"513,010 "
3014,University of Newcastle,2013,NSW,ATN,RIBG,"5,521,631 "
3014,University of Newcastle,2013,NSW,ATN,RTS,"15,291,554 "
3014,University of Newcastle,2013,NSW,ATN,JRE,"8,400,132 "
3014,University of Newcastle,2013,NSW,ATN,SRE,"4,068,098 "
3027,University of South Australia,2013,SA,ATN,APA,"5,521,670 "
3027,University of South Australia,2013,SA,ATN,IPRS,"465,312 "
3027,University of South Australia,2013,SA,ATN,RIBG,"2,791,457 "
3027,University of South Australia,2013,SA,ATN,RTS,"13,287,148 "
3027,University of South Australia,2013,SA,ATN,JRE,"7,345,547 "
3027,University of South Australia,2013,SA,ATN,SRE,"2,017,311 "
2201,University of Southern Queensland,2013,QLD,RUN,APA,"1,335,707 "
2201,University of Southern Queensland,2013,QLD,RUN,IPRS,"119,753 "
2201,University of Southern Queensland,2013,QLD,RUN,RIBG,"333,164 "
2201,University of Southern Queensland,2013,QLD,RUN,RTS,"2,911,942 "
2201,University of Southern Queensland,2013,QLD,RUN,JRE,"1,280,699 "
2201,University of Southern Queensland,2013,QLD,RUN,SRE,"578,415 "
3045,University of Tasmania,2013,TAS,non-aligned,APA,"6,282,589 "
3045,University of Tasmania,2013,TAS,non-aligned,IPRS,"518,592 "
3045,University of Tasmania,2013,TAS,non-aligned,RIBG,"4,947,533 "
3045,University of Tasmania,2013,TAS,non-aligned,RTS,"16,187,598 "
3045,University of Tasmania,2013,TAS,non-aligned,JRE,"7,899,542 "
3045,University of Tasmania,2013,TAS,non-aligned,SRE,"3,332,498 "
3016,University of Technology Sydney,2013,NSW,ATN,APA,"4,706,302 "
3016,University of Technology Sydney,2013,NSW,ATN,IPRS,"398,839 "
3016,University of Technology Sydney,2013,NSW,ATN,RIBG,"2,160,797 "
3016,University of Technology Sydney,2013,NSW,ATN,RTS,"10,716,003 "
3016,University of Technology Sydney,2013,NSW,ATN,JRE,"4,861,289 "
3016,University of Technology Sydney,2013,NSW,ATN,SRE,"1,708,498 "
3043,University of the Sunshine Coast,2013,QLD,RUN,APA,"508,440 "
3043,University of the Sunshine Coast,2013,QLD,RUN,IPRS,"66,473 "
3043,University of the Sunshine Coast,2013,QLD,RUN,RIBG,"119,692 "
3043,University of the Sunshine Coast,2013,QLD,RUN,RTS,"1,044,345 "
3043,University of the Sunshine Coast,2013,QLD,RUN,JRE,"636,338 "
3043,University of the Sunshine Coast,2013,QLD,RUN,SRE,"207,801 "
1058,University of Wollongong,2013,NSW,non-aligned,APA,"5,425,953 "
1058,University of Wollongong,2013,NSW,non-aligned,IPRS,"452,118 "
1058,University of Wollongong,2013,NSW,non-aligned,RIBG,"3,782,590 "
1058,University of Wollongong,2013,NSW,non-aligned,RTS,"13,088,170 "
1058,University of Wollongong,2013,NSW,non-aligned,JRE,"5,951,634 "
1058,University of Wollongong,2013,NSW,non-aligned,SRE,"2,787,356 "
3007,Victoria University,2013,VIC,non-aligned,APA,"2,248,349 "
3007,Victoria University,2013,VIC,non-aligned,IPRS,"199,419 "
3007,Victoria University,2013,VIC,non-aligned,RIBG,"401,540 "
3007,Victoria University,2013,VIC,non-aligned,RTS,"5,021,002 "
3007,Victoria University,2013,VIC,non-aligned,JRE,"2,411,341 "
3007,Victoria University,2013,VIC,non-aligned,SRE,"691,666 "
3004,Western Sydney University,2013,NSW,IRU,APA,"3,089,283 "
3004,Western Sydney University,2013,NSW,IRU,IPRS,"265,892 "
3004,Western Sydney University,2013,NSW,IRU,RIBG,"1,611,515 "
3004,Western Sydney University,2013,NSW,IRU,RTS,"7,144,419 "
3004,Western Sydney University,2013,NSW,IRU,JRE,"3,310,140 "
3004,Western Sydney University,2013,NSW,IRU,SRE,"1,302,726 "
3006,Australian Catholic University,2012,OTHER,non-aligned,APA,"903,487 "
3006,Australian Catholic University,2012,OTHER,non-aligned,IPRS,"63,978 "
3006,Australian Catholic University,2012,OTHER,non-aligned,RIBG,"104,724 "
3006,Australian Catholic University,2012,OTHER,non-aligned,RTS,"1,933,953 "
3006,Australian Catholic University,2012,OTHER,non-aligned,JRE,"826,067 "
3006,Australian Catholic University,2012,OTHER,non-aligned,SRE,"159,728 "
2246,Batchelor Institute of Indigenous Tertiary Education,2012,NT,non-aligned,APA,"56,230 "
2246,Batchelor Institute of Indigenous Tertiary Education,2012,NT,non-aligned,RIBG,"8,820 "
2246,Batchelor Institute of Indigenous Tertiary Education,2012,NT,non-aligned,RTS,"154,636 "
2246,Batchelor Institute of Indigenous Tertiary Education,2012,NT,non-aligned,JRE,"109,970 "
2246,Batchelor Institute of Indigenous Tertiary Education,2012,NT,non-aligned,SRE,"13,452 "
3003,Bond University ,2012,QLD,non-aligned,APA,"372,690 "
3003,Bond University ,2012,QLD,non-aligned,IPRS,"63,978 "
3003,Bond University ,2012,QLD,non-aligned,RIBG,"170,877 "
3003,Bond University ,2012,QLD,non-aligned,RTS,"779,695 "
3003,Bond University ,2012,QLD,non-aligned,JRE,"476,992 "
3003,Bond University ,2012,QLD,non-aligned,SRE,"260,626 "
2200,Central Queensland University,2012,QLD,RUN,APA,"799,051 "
2200,Central Queensland University,2012,QLD,RUN,IPRS,"63,978 "
2200,Central Queensland University,2012,QLD,RUN,RIBG,"212,005 "
2200,Central Queensland University,2012,QLD,RUN,RTS,"2,208,753 "
2200,Central Queensland University,2012,QLD,RUN,JRE,"1,284,087 "
2200,Central Queensland University,2012,QLD,RUN,SRE,"323,355 "
3001,Charles Darwin University,2012,NT,non-aligned,APA,"1,474,870 "
3001,Charles Darwin University,2012,NT,non-aligned,IPRS,"127,956 "
3001,Charles Darwin University,2012,NT,non-aligned,RIBG,"2,405,899 "
3001,Charles Darwin University,2012,NT,non-aligned,RTS,"3,915,735 "
3001,Charles Darwin University,2012,NT,non-aligned,JRE,"2,791,709 "
3001,Charles Darwin University,2012,NT,non-aligned,SRE,"1,598,393 "
3005,Charles Sturt University,2012,NSW,RUN,APA,"1,448,925 "
3005,Charles Sturt University,2012,NSW,RUN,IPRS,"127,956 "
3005,Charles Sturt University,2012,NSW,RUN,RIBG,"1,423,853 "
3005,Charles Sturt University,2012,NSW,RUN,RTS,"3,654,028 "
3005,Charles Sturt University,2012,NSW,RUN,JRE,"1,799,859 "
3005,Charles Sturt University,2012,NSW,RUN,SRE,"1,067,863 "
2236,Curtin University,2012,WA,ATN,APA,"6,035,391 "
2236,Curtin University,2012,WA,ATN,IPRS,"539,661 "
2236,Curtin University,2012,WA,ATN,RIBG,"2,937,359 "
2236,Curtin University,2012,WA,ATN,RTS,"15,696,019 "
2236,Curtin University,2012,WA,ATN,JRE,"9,669,302 "
2236,Curtin University,2012,WA,ATN,SRE,"1,840,580 "
3030,Deakin University,2012,VIC,ATN,APA,"4,065,157 "
3030,Deakin University,2012,VIC,ATN,IPRS,"356,030 "
3030,Deakin University,2012,VIC,ATN,RIBG,"2,235,371 "
3030,Deakin University,2012,VIC,ATN,RTS,"10,713,279 "
3030,Deakin University,2012,VIC,ATN,JRE,"4,926,927 "
3030,Deakin University,2012,VIC,ATN,SRE,"1,546,291 "
2235,Edith Cowan University,2012,WA,non-aligned,APA,"1,839,694 "
2235,Edith Cowan University,2012,WA,non-aligned,IPRS,"173,864 "
2235,Edith Cowan University,2012,WA,non-aligned,RIBG,"509,185 "
2235,Edith Cowan University,2012,WA,non-aligned,RTS,"4,480,911 "
2235,Edith Cowan University,2012,WA,non-aligned,JRE,"2,426,956 "
2235,Edith Cowan University,2012,WA,non-aligned,SRE,"710,338 "
2154,Federation University Australia,2012,VIC,RUN,APA,"742,821 "
2154,Federation University Australia,2012,VIC,RUN,IPRS,"63,978 "
2154,Federation University Australia,2012,VIC,RUN,RIBG,"123,502 "
2154,Federation University Australia,2012,VIC,RUN,RTS,"1,877,382 "
2154,Federation University Australia,2012,VIC,RUN,JRE,"903,668 "
2154,Federation University Australia,2012,VIC,RUN,SRE,"188,368 "
3029,Flinders University,2012,SA,IRU,APA,"3,891,348 "
3029,Flinders University,2012,SA,IRU,IPRS,"319,890 "
3029,Flinders University,2012,SA,IRU,RIBG,"3,378,322 "
3029,Flinders University,2012,SA,IRU,RTS,"10,436,773 "
3029,Flinders University,2012,SA,IRU,JRE,"6,359,748 "
3029,Flinders University,2012,SA,IRU,SRE,"1,965,437 "
3032,Griffith University,2012,QLD,IRU,APA,"5,302,561 "
3032,Griffith University,2012,QLD,IRU,IPRS,"465,916 "
3032,Griffith University,2012,QLD,IRU,RIBG,"4,130,149 "
3032,Griffith University,2012,QLD,IRU,RTS,"13,538,653 "
3032,Griffith University,2012,QLD,IRU,JRE,"7,645,779 "
3032,Griffith University,2012,QLD,IRU,SRE,"2,494,385 "
1019,James Cook University,2012,QLD,IRU,APA,"2,649,831 "
1019,James Cook University,2012,QLD,IRU,IPRS,"222,702 "
1019,James Cook University,2012,QLD,IRU,RIBG,"2,986,343 "
1019,James Cook University,2012,QLD,IRU,RTS,"7,858,084 "
1019,James Cook University,2012,QLD,IRU,JRE,"3,580,193 "
1019,James Cook University,2012,QLD,IRU,SRE,"1,999,026 "
3020,La Trobe University,2012,VIC,IRU,APA,"4,223,019 "
3020,La Trobe University,2012,VIC,IRU,IPRS,"365,797 "
3020,La Trobe University,2012,VIC,IRU,RIBG,"2,866,263 "
3020,La Trobe University,2012,VIC,IRU,RTS,"10,985,489 "
3020,La Trobe University,2012,VIC,IRU,JRE,"6,037,415 "
3020,La Trobe University,2012,VIC,IRU,SRE,"1,854,061 "
3025,Macquarie University,2012,NSW,non-aligned,APA,"5,225,284 "
3025,Macquarie University,2012,NSW,non-aligned,IPRS,"447,845 "
3025,Macquarie University,2012,NSW,non-aligned,RIBG,"2,650,310 "
3025,Macquarie University,2012,NSW,non-aligned,RTS,"12,812,248 "
3025,Macquarie University,2012,NSW,non-aligned,JRE,"5,841,963 "
3025,Macquarie University,2012,NSW,non-aligned,SRE,"2,001,748 "
3035,Monash University,2012,VIC,Go8,APA,"17,977,135 "
3035,Monash University,2012,VIC,Go8,IPRS,"1,599,448 "
3035,Monash University,2012,VIC,Go8,RIBG,"20,701,809 "
3035,Monash University,2012,VIC,Go8,RTS,"48,877,169 "
3035,Monash University,2012,VIC,Go8,JRE,"25,526,053 "
3035,Monash University,2012,VIC,Go8,SRE,"14,319,305 "
1034,Murdoch University,2012,WA,IRU,APA,"3,004,008 "
1034,Murdoch University,2012,WA,IRU,IPRS,"268,610 "
1034,Murdoch University,2012,WA,IRU,RIBG,"1,627,788 "
1034,Murdoch University,2012,WA,IRU,RTS,"8,588,738 "
1034,Murdoch University,2012,WA,IRU,JRE,"5,704,239 "
1034,Murdoch University,2012,WA,IRU,SRE,"1,301,121 "
3042,Queensland University of Technology,2012,QLD,non-aligned,APA,"6,854,638 "
3042,Queensland University of Technology,2012,QLD,non-aligned,IPRS,"611,942 "
3042,Queensland University of Technology,2012,QLD,non-aligned,RIBG,"3,666,394 "
3042,Queensland University of Technology,2012,QLD,non-aligned,RTS,"17,414,569 "
3042,Queensland University of Technology,2012,QLD,non-aligned,JRE,"9,540,857 "
3042,Queensland University of Technology,2012,QLD,non-aligned,SRE,"2,449,296 "
3034,Royal Melbourne Institute of Technology,2012,VIC,ATN,APA,"4,366,485 "
3034,Royal Melbourne Institute of Technology,2012,VIC,ATN,IPRS,"403,403 "
3034,Royal Melbourne Institute of Technology,2012,VIC,ATN,RIBG,"1,849,381 "
3034,Royal Melbourne Institute of Technology,2012,VIC,ATN,RTS,"13,553,422 "
3034,Royal Melbourne Institute of Technology,2012,VIC,ATN,JRE,"5,913,142 "
3034,Royal Melbourne Institute of Technology,2012,VIC,ATN,SRE,"1,344,753 "
3038,Southern Cross University,2012,NSW,RUN,APA,"1,556,204 "
3038,Southern Cross University,2012,NSW,RUN,IPRS,"127,956 "
3038,Southern Cross University,2012,NSW,RUN,RIBG,"341,451 "
3038,Southern Cross University,2012,NSW,RUN,RTS,"3,604,960 "
3038,Southern Cross University,2012,NSW,RUN,JRE,"1,672,773 "
3038,Southern Cross University,2012,NSW,RUN,SRE,"520,788 "
2177,Swinburne University of Technology,2012,VIC,non-aligned,APA,"2,351,507 "
2177,Swinburne University of Technology,2012,VIC,non-aligned,IPRS,"191,934 "
2177,Swinburne University of Technology,2012,VIC,non-aligned,RIBG,"1,449,107 "
2177,Swinburne University of Technology,2012,VIC,non-aligned,RTS,"6,955,130 "
2177,Swinburne University of Technology,2012,VIC,non-aligned,JRE,"2,786,558 "
2177,Swinburne University of Technology,2012,VIC,non-aligned,SRE,"1,208,907 "
3033,The Australian National University,2012,ACT,Go8,APA,"12,264,730 "
3033,The Australian National University,2012,ACT,Go8,IPRS,"1,105,695 "
3033,The Australian National University,2012,ACT,Go8,RIBG,"13,866,214 "
3033,The Australian National University,2012,ACT,Go8,RTS,"34,038,046 "
3033,The Australian National University,2012,ACT,Go8,JRE,"17,635,970 "
3033,The Australian National University,2012,ACT,Go8,SRE,"11,386,855 "
3010,The University of Adelaide,2012,SA,Go8,APA,"10,493,876 "
3010,The University of Adelaide,2012,SA,Go8,IPRS,"946,971 "
3010,The University of Adelaide,2012,SA,Go8,RIBG,"13,682,473 "
3010,The University of Adelaide,2012,SA,Go8,RTS,"29,926,446 "
3010,The University of Adelaide,2012,SA,Go8,JRE,"15,881,135 "
3010,The University of Adelaide,2012,SA,Go8,SRE,"9,233,897 "
3036,The University of Melbourne,2012,VIC,Go8,APA,"25,672,689 "
3036,The University of Melbourne,2012,VIC,Go8,IPRS,"2,303,206 "
3036,The University of Melbourne,2012,VIC,Go8,RIBG,"30,673,519 "
3036,The University of Melbourne,2012,VIC,Go8,RTS,"71,979,707 "
3036,The University of Melbourne,2012,VIC,Go8,JRE,"37,046,451 "
3036,The University of Melbourne,2012,VIC,Go8,SRE,"24,232,332 "
3044,The University of Notre Dame Australia,2012,WA,non-aligned,APA,"161,383 "
3044,The University of Notre Dame Australia,2012,WA,non-aligned,IPRS,"63,978 "
3044,The University of Notre Dame Australia,2012,WA,non-aligned,RIBG,"52,443 "
